run,timestamp,lasso_alpha,lasso_max_iter,LR_type,LR_alpha,LR_max_iter,RF_type,RF_n_estimators,RF_max_depth,RF_min_samples_leaf,RF_min_samples_split,RF_max_features,RF_random_state,RF_n_jobs,GB_type,GB_objective,GB_boosting_type,GB_num_leaves,GB_max_depth,GB_learning_rate,GB_n_estimators,GB_min_child_samples,GB_subsample,GB_colsample_bytree,GB_reg_alpha,GB_reg_lambda,GB_random_state,GB_n_jobs,GB_verbose,device,input_length,pred_length,valid_length,features_in_future,batch_size,learning_rate,weight_decay,dropout,min_delta,patch_length,stride,geo_block_ratio,lambda_cross,lambda_coverage,lambda_deriv,lambda_median,smoothing_cross,saturation_cold_degC,threshold_cold_degC,lambda_cold,epochs,model_dim,warmup_steps,patience,num_layers,num_heads,ffn_size,num_geo_blocks,num_patches,quantiles_0,quantiles_1,quantiles_2,quantiles_3,quantiles_4,metaNN_batch_size,metaNN_learning_rate,metaNN_weight_decay,metaNN_dropout,metaNN_patience,metaNN_factor,metaNN_device,metaNN_epochs,metaNN_num_cells_0,metaNN_num_cells_1,q10,q25,q50,q75,q90,avg_weight_meta_NN_NN,avg_weight_meta_NN_LR,avg_weight_meta_NN_RF,avg_weight_meta_NN_GB,test_NN_bias,test_NN_RMSE,test_NN_MAE,test_LR_bias,test_LR_RMSE,test_LR_MAE,test_RF_bias,test_RF_RMSE,test_RF_MAE,test_GB_bias,test_GB_RMSE,test_GB_MAE,test_meta_LR_bias,test_meta_LR_RMSE,test_meta_LR_MAE,test_meta_NN_bias,test_meta_NN_RMSE,test_meta_NN_MAE,avg_abs_worst_days_train,overall_loss
132,2026-01-04 13:49:00,0.022504,2000,lasso,0.01793,2000,rf,480,20,17,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.042793,510,20,0.810803,0.782008,0.110693,0.094414,0,4,-1,cuda,672,72,48,True,96,13837.97553,0.722537,0.09692,0.024638,24,12,1,0.734702,0.807912,0.154438,0.410132,0.038726,-5.0,3.0,0.0,38,95,1850,7,2,5,4,7,61,0.1,0.25,0.5,0.75,0.9,512,379.971977,9.564948,0.051762,4,0.7,cuda,12,40,20,0.123112,0.169964,0.170414,0.104586,0.045743,0.134413,0.250248,0.303764,0.311576,0.961856,3.1002,2.3442,-0.432409,2.731,2.1948,1.534942,2.6987,2.0378,1.164451,2.2181,1.7198,0.309877,1.8567,1.415,0.742915,2.1214,1.618,2.0,4.6742
133,2026-04-01 17:55:00,0.016968,2000,lasso,0.022445,2000,rf,480,18,18,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.034004,520,23,0.916165,0.858113,0.212411,0.124574,0,4,-1,cuda,672,72,48,True,64,18698.20164,0.35259,0.145444,0.026642,24,12,1,1.49172,0.744712,0.251334,0.310357,0.017038,-5.0,3.0,0.0,39,96,2400,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,613.603,2.700903,0.135509,4,0.7,cuda,11,40,20,0.076349,0.073022,0.03744,0.002128,0.001679,0.1811,0.2677,0.211251,0.339949,0.106754,2.6036,2.0024,-0.405656,2.7229,2.1889,1.543208,2.7588,2.0806,1.287179,2.4171,1.8766,0.228414,1.9417,1.4892,0.577911,1.9121,1.4607,2.0,4.0121
134,2026-04-01 17:57:00,0.012572,2000,lasso,0.022303,2000,rf,480,18,17,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.03362,540,23,0.893523,0.969212,0.220012,0.142963,0,4,-1,cuda,672,72,48,True,64,18686.4562,0.34916,0.144831,0.026618,24,12,1,1.442709,0.7476,0.257469,0.317531,0.015687,-5.0,3.0,0.0,26,96,1950,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,650.997354,2.583756,0.132496,4,0.7,cuda,11,40,20,0.183004,0.331085,0.292656,0.17536,0.073441,0.081877,0.311344,0.25882,0.347959,1.812887,3.1668,2.5446,-0.406558,2.7231,2.1891,1.55399,2.7932,2.1022,1.300136,2.4241,1.882,0.312817,1.9812,1.5179,0.737744,2.0095,1.5269,2.0,5.3694
135,2026-04-01 17:58:00,0.00815,2000,lasso,0.021682,2000,rf,470,15,18,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.148276,520,23,0.930497,0.67785,0.218197,0.076806,0,4,-1,cuda,672,72,48,True,64,20090.90234,0.556736,0.136684,0.026219,24,12,1,1.507339,0.733444,0.243771,0.286352,0.017193,-5.0,3.0,0.0,40,128,2400,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,615.551275,1.403466,0.138542,4,0.7,cuda,11,40,20,0.1122,0.113249,0.076978,0.047242,0.019095,0.093659,0.281783,0.177642,0.446916,0.370533,2.8102,2.1469,-0.410405,2.7242,2.1899,1.568927,2.8364,2.1464,0.934964,2.0882,1.6315,0.315663,1.8122,1.3955,0.515632,1.7768,1.3627,2.0,4.352
136,2026-04-01 18:01:00,0.023673,2000,lasso,0.024572,2000,rf,490,16,18,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.090224,520,23,0.788717,0.861895,0.185483,0.088694,0,4,-1,cuda,672,72,48,True,64,18438.27711,0.882022,0.137038,0.025616,24,12,1,1.527235,0.748965,0.249173,0.256389,0.019955,-5.0,3.0,0.0,39,96,2100,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,651.018209,0.620494,0.14288,4,0.7,cuda,11,40,20,0.104616,0.090588,0.060162,0.019634,0.011271,0.052709,0.256358,0.203377,0.487557,0.518947,3.6565,2.7564,-0.390871,2.7197,2.1867,1.476053,2.7326,2.0596,0.973458,2.1612,1.6612,0.285865,1.8867,1.441,0.579904,1.8671,1.4219,2.0,4.3711
137,2026-04-01 18:02:00,0.016135,2000,lasso,0.016606,2000,rf,460,15,18,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.047216,490,23,0.886813,0.949325,0.077857,0.15221,0,4,-1,cuda,672,72,48,True,64,25037.42467,0.363166,0.145384,0.026927,24,12,1,1.470298,0.711952,0.261408,0.322724,0.014986,-5.0,3.0,0.0,39,156,2300,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,609.749135,1.622745,0.138987,4,0.7,cuda,11,40,20,0.071613,0.088519,0.023861,-0.019095,-0.013519,0.248847,0.269406,0.221068,0.260679,0.161173,2.5161,1.952,-0.436271,2.7302,2.1934,1.555574,2.7646,2.0889,1.277994,2.3699,1.8471,0.189049,1.9383,1.4875,0.497187,1.8801,1.4267,2.0,3.9397
138,2026-04-01 18:04:00,0.015901,2000,lasso,0.016765,2000,rf,460,15,18,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.035035,490,23,0.910172,0.955488,0.073466,0.222167,0,4,-1,cuda,672,72,48,True,64,23923.18679,0.352312,0.143482,0.026912,24,12,1,1.533191,0.621094,0.266633,0.324665,0.015155,-5.0,3.0,0.0,39,156,2300,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,557.67516,0.751569,0.137268,4,0.7,cuda,11,40,20,0.116217,0.133933,0.052938,-0.004227,-0.014658,0.229745,0.269925,0.213611,0.286719,0.312095,2.5128,1.9767,-0.435619,2.7301,2.1934,1.555574,2.7646,2.0889,1.289525,2.4358,1.8922,0.246053,1.9736,1.521,0.587858,1.9413,1.482,2.0,4.4382
139,2026-04-01 18:06:00,0.016881,2000,lasso,0.018985,2000,rf,460,15,19,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.058423,460,22,0.89451,0.948355,0.247072,0.181835,0,4,-1,cuda,672,72,48,True,64,25316.07895,1.74522,0.144653,0.026824,24,12,1,1.492621,0.680599,0.256243,0.946978,0.017473,-5.0,3.0,0.0,40,156,1800,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,512.169693,2.479212,0.141435,4,0.7,cuda,11,40,20,0.214059,0.28768,0.321793,0.161211,0.046163,0.032303,0.306969,0.207169,0.453559,2.428971,4.6695,3.7552,-0.425809,2.7285,2.1929,1.537169,2.7658,2.0863,1.174408,2.3059,1.7937,0.40888,1.9577,1.4902,0.706309,1.9644,1.4927,2.0,5.7862
140,2026-04-01 18:07:00,0.014786,2000,lasso,0.015588,2000,rf,480,16,18,17,sqrt,0,4,lgbm,regression,gbdt,15,4,0.039703,480,23,0.937607,0.933565,0.07742,0.152983,0,4,-1,cuda,672,72,48,True,64,21824.68919,0.591199,0.140795,0.027639,24,12,1,1.421239,0.591453,0.21397,0.274846,0.018389,-5.0,3.0,0.0,39,96,2100,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,192,586.720234,1.473679,0.133959,4,0.7,cuda,11,40,20,0.116966,0.158423,0.156565,0.096673,0.047062,0.140864,0.309183,0.196936,0.353017,0.824727,2.9146,2.2162,-0.439442,2.7309,2.1936,1.560092,2.798,2.1118,1.266759,2.3853,1.8613,0.304919,1.9632,1.4993,0.637928,1.9707,1.5052,2.0,4.5506
141,2026-04-01 18:09:00,0.017062,2000,lasso,0.022745,2000,rf,510,15,18,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.081371,510,23,0.829351,0.979858,0.079705,0.179478,0,4,-1,cuda,672,72,48,True,64,27757.17415,0.367837,0.125332,0.017021,24,12,1,1.474132,0.710486,0.249614,0.295407,0.013331,-5.0,3.0,0.0,38,156,2400,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,601.934335,8.055466,0.145886,4,0.7,cuda,12,40,20,0.160312,0.225869,0.191277,0.086181,0.045324,0.124596,0.250514,0.231003,0.393886,1.060587,2.6709,2.1037,-0.403545,2.7224,2.1886,1.547239,2.7567,2.0796,1.162403,2.2691,1.768,0.203088,1.9068,1.4677,0.651806,1.8949,1.4464,2.0,5.0216
142,2026-04-01 18:11:00,0.018813,2000,lasso,0.020961,2000,rf,490,18,17,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.046399,490,23,0.909373,0.790056,0.204811,0.125314,0,4,-1,cuda,672,72,48,True,64,4974.310465,0.312414,0.086841,0.020776,24,12,1,1.541592,0.781313,0.015195,0.356532,0.031436,-5.0,3.0,0.0,27,128,1650,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,689.88194,1.650334,0.126423,4,0.7,cuda,12,40,20,0.094125,0.095354,0.047092,0.021613,0.032494,0.140454,0.253966,0.241598,0.363983,0.272119,2.6656,2.0751,-0.414937,2.7253,2.1906,1.490722,2.6675,2.0205,0.930464,2.1719,1.6737,0.130485,1.9284,1.4833,0.519814,1.8611,1.4127,2.0,4.1488
143,2026-04-01 18:13:00,0.021053,2000,lasso,0.018804,2000,rf,520,15,20,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.030494,510,24,0.818378,0.820359,0.235505,0.105829,0,4,-1,cuda,672,72,48,True,64,7432.937947,0.767984,0.080543,0.027624,24,12,1,1.498983,0.75436,0.241101,0.368391,0.028798,-5.0,3.0,0.0,39,156,2450,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,636.124947,2.251759,0.12258,4,0.7,cuda,13,40,20,0.084802,0.091906,0.081145,0.056625,0.032464,0.116372,0.298061,0.241978,0.34359,0.404962,2.8721,2.1543,-0.427321,2.7292,2.1935,1.528033,2.7139,2.0511,1.247956,2.3765,1.839,0.199231,1.9389,1.4752,0.591213,1.9449,1.4763,2.0,4.1362
144,2026-01-04 18:20:00,0.016442,2000,lasso,0.021186,2000,rf,440,16,18,17,sqrt,0,4,lgbm,regression,gbdt,15,4,0.053171,530,23,0.870021,0.810127,0.085033,0.112299,0,4,-1,cuda,672,72,48,True,64,30798.30119,0.516778,0.132371,0.025961,24,12,1,1.556538,0.722058,0.220205,0.311594,0.007402,-5.0,3.0,0.0,23,128,2250,5,2,4,3,2,61,0.1,0.25,0.5,0.75,0.9,128,729.486938,1.623078,0.115753,4,0.7,cuda,11,40,20,0.140348,0.171103,0.118195,0.05006,0.027068,0.097768,0.299082,0.231862,0.371288,0.802652,3.0043,2.342,-0.413514,2.7249,2.1903,1.526575,2.7412,2.0661,1.045762,2.1684,1.689,0.223076,1.8742,1.4348,0.57484,1.8919,1.4379,2.0,4.7084
145,2026-01-04 18:22:00,0.01888,2000,lasso,0.019064,2000,rf,480,19,19,18,sqrt,0,4,lgbm,regression,gbdt,15,3,0.047352,480,22,0.775727,0.914971,0.069657,0.106213,0,4,-1,cuda,672,72,48,True,64,26783.67569,1.094387,0.135654,0.026653,24,12,1,1.600315,0.736526,0.26218,0.340564,0.016429,-5.0,3.0,0.0,40,95,2550,6,4,5,3,4,61,0.1,0.25,0.5,0.75,0.9,192,684.862138,3.570939,0.135636,4,0.7,cuda,11,40,20,0.129406,0.138999,0.180246,0.114928,0.038489,0.056375,0.279614,0.310376,0.353635,1.044779,3.7534,2.8136,-0.425659,2.7284,2.1928,1.486573,2.6652,2.017,1.217099,2.354,1.8585,0.278269,1.9484,1.4901,0.709723,1.9959,1.5302,2.0,4.7348
146,2026-01-04 18:24:00,0.023778,2000,lasso,0.02206,2000,rf,510,20,17,19,sqrt,0,4,lgbm,regression,gbdt,15,4,0.043586,470,22,0.877518,0.952377,0.105601,0.119058,0,4,-1,cuda,672,72,48,True,64,12419.96412,8.475216,0.14705,0.026417,24,12,1,1.087428,0.742649,0.026546,0.956675,0.014761,-5.0,3.0,0.0,38,156,2450,5,2,4,3,2,61,0.1,0.25,0.5,0.75,0.9,128,168.843624,2.90899,0.077575,4,0.7,cuda,11,40,20,0.346313,0.280606,0.14979,-0.033693,-0.124251,0.024216,0.297984,0.288857,0.388942,2.330291,9.7877,8.4437,-0.408235,2.7235,2.1893,1.475793,2.6644,2.0177,1.205912,2.323,1.8067,0.441151,2.1785,1.7018,0.776816,2.1002,1.6138,2.0,6.6051
147,2026-01-04 18:25:00,0.018034,2000,ridge,0.501092,2000,rf,470,19,18,18,sqrt,0,4,lgbm,regression,gbdt,31,3,0.041442,520,25,0.838246,0.771382,0.139637,0.094544,0,4,-1,cuda,672,72,48,True,64,8463.638267,0.333111,0.12547,0.024259,24,12,1,1.35507,0.761622,0.229709,0.96613,0.011724,-5.0,3.0,0.0,21,125,2350,8,2,5,3,5,61,0.1,0.25,0.5,0.75,0.9,128,559.51075,5.197833,0.060599,4,0.7,cuda,12,40,12,0.07554,0.118735,0.166157,0.114388,0.058963,0.088966,0.325494,0.280384,0.305156,1.061738,3.3203,2.5137,-0.515989,2.7631,2.2141,1.495216,2.6713,2.0205,1.317542,2.426,1.9091,0.179206,1.9716,1.5022,0.687354,2.0186,1.5418,2.0,4.3033
148,2026-01-04 18:27:00,0.017272,2000,lasso,0.017777,2000,rf,490,18,14,19,sqrt,0,4,lgbm,regression,gbdt,15,4,0.104479,490,23,0.809646,0.868241,0.114716,0.133804,0,4,-1,cuda,672,72,48,True,64,31380.37036,0.654005,0.141653,0.025713,24,12,1,1.470808,0.705702,0.295943,0.970556,0.030162,-5.0,3.0,0.0,27,156,2350,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,623.026961,6.150918,0.056599,4,0.7,cuda,15,40,20,0.090018,0.069275,0.033303,0.016097,0.013999,0.129757,0.239196,0.201108,0.42994,0.201249,2.92,2.2241,-0.431548,2.7293,2.1931,1.473891,2.655,2.0108,0.814477,2.0867,1.6138,0.237008,1.8255,1.4057,0.473564,1.7773,1.3534,2.0,4.0929
149,2026-01-04 18:29:00,0.014891,2000,lasso,0.017805,2000,rf,490,18,13,19,sqrt,0,4,lgbm,regression,gbdt,15,4,0.106214,490,23,0.925813,0.864565,0.162423,0.131794,0,4,-1,cuda,672,72,48,True,64,50978.92379,0.73776,0.140339,0.02626,24,12,1,1.474769,0.718169,0.294653,0.935252,0.03026,-5.0,3.0,0.0,27,156,2250,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,635.546613,6.146662,0.083532,4,0.7,cuda,15,40,20,0.1256,0.18696,0.183064,0.120054,0.056175,0.073258,0.245832,0.192755,0.488155,1.152473,3.1809,2.4658,-0.431274,2.7293,2.1931,1.543549,2.7498,2.0779,0.484008,2.0179,1.5522,0.225209,1.8571,1.421,0.434556,1.7861,1.3485,2.0,4.6801
150,2026-01-04 18:31:00,0.005322,2000,lasso,0.016264,2000,rf,460,17,14,17,sqrt,0,4,lgbm,regression,gbdt,15,4,0.113729,510,23,0.789188,0.94005,0.115199,0.144897,0,4,-1,cuda,672,72,48,True,64,291816.0324,0.522336,0.142816,0.025688,24,12,1,1.346796,0.649416,0.236372,0.988079,0.032988,-5.0,3.0,0.0,26,156,2350,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,185.182435,5.585496,0.110696,4,0.7,cuda,15,40,20,0.094724,0.142836,0.135282,0.044215,0.022062,0.113198,0.28007,0.23882,0.367911,0.805399,2.8881,2.2848,-0.444303,2.7307,2.1923,1.475478,2.7039,2.0486,0.934249,2.1174,1.6658,0.2368,1.8616,1.4273,0.531734,1.862,1.4242,2.0,4.3509
151,2026-01-04 18:33:00,0.017118,2000,lasso,0.016801,2000,rf,490,18,15,19,sqrt,0,4,lgbm,regression,gbdt,15,4,0.119932,490,24,0.814866,0.836896,0.094127,0.156255,0,4,-1,cuda,672,72,48,True,64,29677.61517,0.313121,0.113285,0.025272,24,12,1,1.525228,0.701803,0.248298,0.963834,0.029162,-5.0,3.0,0.0,39,96,2450,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,618.436181,3.808546,0.055142,4,0.7,cuda,14,40,20,0.080905,0.078477,0.032014,0.020024,0.001739,0.167669,0.237601,0.110715,0.484015,0.062805,2.6149,2.0014,-0.435501,2.73,2.1934,1.505084,2.6975,2.0373,1.049996,2.1427,1.6731,0.174708,1.7703,1.3564,0.482282,1.7341,1.3244,2.0,3.9645
152,2026-01-04 18:34:00,0.017305,2000,lasso,0.016912,2000,rf,490,18,15,19,sqrt,0,4,lgbm,regression,gbdt,15,4,0.119494,490,24,0.8093,0.862518,0.09069,0.164746,0,4,-1,cuda,672,72,48,True,64,36583.1674,0.311705,0.113397,0.025404,24,12,1,1.413407,0.669987,0.252142,0.998616,0.027903,-5.0,3.0,0.0,39,96,2450,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,616.190161,6.363304,0.055871,4,0.7,cuda,14,40,20,0.051829,0.017776,-0.09982,-0.172122,-0.123621,0.211375,0.25695,0.175636,0.356039,-0.700015,2.8847,2.2721,-0.435226,2.73,2.1934,1.505084,2.6975,2.0373,0.916613,2.0971,1.6237,0.172328,1.8182,1.3926,0.270487,1.7331,1.3084,2.0,4.4826
153,2026-01-04 18:37:00,0.016041,2000,lasso,0.015169,2000,rf,480,18,15,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.122117,480,24,0.825901,0.875748,0.094382,0.171351,0,4,-1,cuda,672,72,48,True,64,6262.921225,0.925167,0.146576,0.026086,24,12,1,1.519826,0.710326,0.269323,0.966706,0.029223,-5.0,3.0,0.0,38,96,2150,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,535.828686,3.879403,0.146303,4,0.7,cuda,14,40,20,0.097122,0.118555,0.147572,0.093435,0.041457,0.061303,0.291612,0.205206,0.441878,0.858115,3.5257,2.6061,-0.44094,2.7313,2.1938,1.512683,2.7049,2.0457,1.129598,2.2271,1.7345,0.372107,1.8593,1.4306,0.623198,1.8552,1.4191,2.0,4.3397
154,2026-01-04 18:38:00,0.018992,2000,lasso,0.017848,2000,rf,490,18,15,19,sqrt,0,4,lgbm,regression,gbdt,15,4,0.102371,490,24,0.816965,0.83667,0.105834,0.122519,0,4,-1,cuda,672,72,48,True,64,31074.58732,0.589493,0.104061,0.025311,24,12,1,0.862402,0.695865,0.240813,0.926167,0.030312,-5.0,3.0,0.0,40,96,2400,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,216.685677,6.77806,0.058983,4,0.7,cuda,14,40,20,0.102818,0.117806,0.07482,0.008963,0.010012,0.096519,0.275816,0.203394,0.424271,0.470795,3.0775,2.3752,-0.431641,2.7297,2.1936,1.505084,2.6975,2.0373,1.126518,2.1572,1.6972,0.249982,1.8195,1.3989,0.621212,1.8487,1.4157,2.0,4.3117
155,2026-01-04 18:40:00,0.01267,2000,lasso,0.021103,2000,rf,510,17,15,19,sqrt,0,4,lgbm,regression,gbdt,15,4,0.135614,510,25,0.811204,0.826589,0.068951,0.151474,0,4,-1,cuda,672,72,48,True,64,9824.311774,0.29014,0.138486,0.027866,24,12,1,1.389816,0.734273,0.262067,0.899367,0.031164,-5.0,3.0,0.0,39,156,2550,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,570.889505,5.933241,0.063209,4,0.7,cuda,15,40,20,0.13723,0.265318,0.244934,0.147962,0.067086,0.08576,0.266639,0.193736,0.453865,1.446401,2.8844,2.2999,-0.414042,2.7251,2.1904,1.537166,2.7569,2.0833,1.017565,2.2094,1.7174,0.221245,1.9055,1.4744,0.625422,1.8709,1.4285,2.0,5.2384
156,2026-01-04 18:42:00,0.021098,2000,lasso,0.022945,2000,rf,470,18,16,18,sqrt,0,4,lgbm,regression,gbdt,15,4,0.055719,470,23,0.781241,0.907424,0.113839,0.129682,0,4,-1,cuda,672,72,48,True,64,23193.27439,0.298218,0.032588,0.025771,24,12,1,1.463887,0.759873,0.298715,0.244069,0.033225,-5.0,3.0,0.0,23,156,2250,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,675.806196,6.535984,0.104124,4,0.7,cuda,15,40,20,0.107614,0.183723,0.160282,0.101079,0.044904,0.097933,0.296682,0.224782,0.380602,0.823113,2.578,2.0281,-0.402216,2.7221,2.1884,1.515249,2.6782,2.0248,1.079585,2.2313,1.7208,0.139952,1.9081,1.4677,0.570921,1.905,1.4518,2.0,4.6493
157,2026-01-04 18:44:00,0.018006,2000,lasso,0.019033,2000,rf,480,18,15,19,sqrt,0,4,lgbm,regression,gbdt,15,4,0.110748,490,22,0.790641,0.854899,0.275643,0.140978,0,4,-1,cuda,672,72,48,True,64,20147.58806,0.499975,0.132373,0.024666,24,12,1,1.555425,0.703376,0.255523,0.335951,0.043877,-5.0,3.0,0.0,24,96,2350,5,4,4,3,2,61,0.1,0.25,0.5,0.75,0.9,128,495.019647,4.463042,0.055034,4,0.7,cuda,13,40,20,0.110102,0.188279,0.182254,0.114359,0.056505,0.078236,0.265654,0.194537,0.461573,1.052567,2.8844,2.2748,-0.425735,2.7285,2.1929,1.468701,2.6435,2.005,0.926287,2.0438,1.6045,0.248241,1.8097,1.3906,0.57928,1.8166,1.3887,2.0,4.7024
158,2026-01-04 18:46:00,0.016661,2000,lasso,0.017098,2000,rf,510,19,14,20,sqrt,0,4,lgbm,regression,gbdt,15,4,0.046546,520,23,0.844159,0.874439,0.082577,0.134565,0,4,-1,cuda,672,72,48,True,64,17566.357,0.831338,0.106286,0.017921,24,12,1,1.237509,0.69125,0.246815,0.390808,0.028078,-5.0,3.0,0.0,39,128,2550,4,2,4,5,3,61,0.1,0.25,0.5,0.75,0.9,192,594.214662,3.36648,0.139865,4,0.7,cuda,14,40,20,0.128387,0.211751,0.230366,0.138999,0.055186,0.066512,0.308207,0.264537,0.360744,1.326868,3.2507,2.5311,-0.434267,2.7298,2.1933,1.522694,2.6949,2.0385,1.239174,2.331,1.8194,0.320442,1.9372,1.4819,0.705752,1.9484,1.4818,2.0,5.0177
159,2026-01-04 18:48:00,0.015325,2000,lasso,0.014821,2000,rf,490,16,16,20,sqrt,0,4,lgbm,regression,gbdt,15,4,0.088365,480,24,0.820654,0.968627,0.094565,0.157281,0,4,-1,cuda,672,72,48,True,64,25246.76344,4.651755,0.037123,0.027352,24,12,1,1.442636,0.77487,0.277096,0.30584,0.032243,-5.0,3.0,0.0,38,96,2450,5,4,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,242.139594,8.747242,0.051688,4,0.7,cuda,13,40,20,0.255965,0.245953,0.13729,-0.006085,-0.079317,0.031719,0.355107,0.24847,0.364704,1.679775,9.6761,8.2758,-0.440862,2.7311,2.1936,1.554464,2.7855,2.1006,1.205758,2.2248,1.751,0.352111,2.115,1.6517,0.607005,1.8858,1.4499,2.0,6.4672
160,2026-01-04 18:50:00,0.021939,2000,lasso,0.018923,2000,rf,520,20,15,18,sqrt,0,4,lgbm,regression,gbdt,15,3,0.063451,510,23,0.830131,0.901935,0.089476,0.08962,0,4,-1,cuda,672,72,48,True,64,38017.26517,1.180377,0.14229,0.026896,24,12,1,1.58759,0.63273,0.29053,0.725949,0.029216,-5.0,3.0,0.0,40,156,2300,4,2,4,5,4,61,0.1,0.25,0.5,0.75,0.9,128,196.242884,5.618549,0.058138,4,0.7,cuda,12,40,20,0.061601,0.054556,0.051049,0.040707,0.019095,0.11359,0.299144,0.244117,0.343149,0.286367,3.3345,2.4707,-0.426637,2.729,2.1933,1.47863,2.6529,2.0074,1.044606,2.2746,1.7718,0.267606,1.9446,1.4861,0.576212,1.972,1.5095,2.0,3.9226
161,2026-01-04 18:51:00,0.021923,2000,lasso,0.018091,2000,rf,520,20,15,18,sqrt,0,4,lgbm,regression,gbdt,15,3,0.071062,510,23,0.835922,0.903297,0.088912,0.089876,0,4,-1,cuda,672,72,48,True,64,32981.37206,0.286139,0.14243,0.027074,24,12,1,1.58409,0.588188,0.235747,0.730688,0.030819,-5.0,3.0,0.0,40,156,2300,4,2,4,5,4,61,0.1,0.25,0.5,0.75,0.9,128,177.984971,5.710296,0.066804,4,0.7,cuda,12,40,20,0.089898,0.105875,0.031835,-0.010222,0.002758,0.244117,0.232468,0.225882,0.297532,0.166601,2.495,1.9387,-0.431495,2.7306,2.1945,1.47863,2.6529,2.0074,1.072013,2.273,1.77,0.246699,1.9469,1.4967,0.578326,1.9522,1.4825,2.0,4.1345
162,2026-01-04 18:52:00,0.021979,2000,lasso,0.018076,2000,rf,520,20,15,18,sqrt,0,4,lgbm,regression,gbdt,15,3,0.078078,510,23,0.829967,0.921967,0.089551,0.083863,0,4,-1,cuda,672,72,48,True,64,31822.03566,1.322763,0.141931,0.027103,24,12,1,1.502024,0.624433,0.214333,0.722524,0.030786,-5.0,3.0,0.0,40,156,2300,4,2,4,5,4,61,0.1,0.25,0.5,0.75,0.9,128,193.256847,5.063627,0.06586,4,0.7,cuda,12,40,20,0.129766,0.160911,0.190318,0.121313,0.042566,0.069858,0.265593,0.276819,0.38773,1.190937,3.6911,2.7829,-0.431582,2.7307,2.1945,1.47863,2.6529,2.0074,1.088043,2.2393,1.7647,0.348498,1.9283,1.4751,0.723367,1.9774,1.5161,2.0,4.7427
163,2026-01-04 18:54:00,0.025274,2000,lasso,0.015975,2000,rf,530,20,15,18,sqrt,0,4,lgbm,regression,gbdt,15,3,0.071206,540,23,0.834619,0.902243,0.086342,0.088942,0,4,-1,cuda,672,72,48,True,64,45715.68696,0.649583,0.134834,0.026435,24,12,1,1.574649,0.641308,0.289915,0.748031,0.029047,-5.0,3.0,0.0,40,156,2150,4,2,4,5,4,61,0.1,0.25,0.5,0.75,0.9,128,151.04647,5.479937,0.058638,4,0.7,cuda,12,40,20,0.110641,0.134263,0.093975,0.033004,0.026769,0.142566,0.238074,0.228533,0.390827,0.570168,2.8465,2.1993,-0.442416,2.7342,2.197,1.452591,2.6812,2.0267,0.962486,2.2109,1.722,0.319139,1.9433,1.4914,0.653089,1.9947,1.5259,2.0,4.4228
