run,timestamp,LR_type,LR_alpha,LR_max_iter,RF_type,RF_n_estimators,RF_max_depth,RF_min_samples_leaf,RF_min_samples_split,RF_max_features,RF_random_state,RF_n_jobs,LGBM_type,LGBM_objective,LGBM_boosting_type,LGBM_num_leaves,LGBM_max_depth,LGBM_learning_rate,LGBM_n_estimators,LGBM_min_child_samples,LGBM_subsample,LGBM_colsample_bytree,LGBM_reg_alpha,LGBM_reg_lambda,LGBM_random_state,LGBM_n_jobs,LGBM_verbose,use_ML_features,device,input_length,pred_length,valid_length,features_in_future,epochs,batch_size,model_dim,num_layers,num_heads,ffn_size,num_geo_blocks,learning_rate,weight_decay,dropout,warmup_steps,patience,min_delta,patch_length,stride,geo_block_ratio,lambda_cross,lambda_coverage,lambda_deriv,lambda_median,smoothing_cross,saturation_cold_degC,threshold_cold_degC,lambda_cold,lambda_regions,lambda_regions_sum,quantiles_0,quantiles_1,quantiles_2,quantiles_3,quantiles_4,metaNN_batch_size,metaNN_epochs,metaNN_learning_rate,metaNN_weight_decay,metaNN_dropout,metaNN_patience,metaNN_factor,metaNN_device,metaNN_num_cells_0,metaNN_num_cells_1,num_features,q10,q25,q50,q75,q90,avg_weight_meta_NN_NNTQ_q50,avg_weight_meta_NN_NNTQ_inter,avg_weight_meta_NN_LR,avg_weight_meta_NN_RF,avg_weight_meta_NN_LGBM,test_NNTQ_bias,test_NNTQ_RMSE,test_NNTQ_MAE,test_LR_bias,test_LR_RMSE,test_LR_MAE,test_RF_bias,test_RF_RMSE,test_RF_MAE,test_LGBM_bias,test_LGBM_RMSE,test_LGBM_MAE,test_meta_LR_bias,test_meta_LR_RMSE,test_meta_LR_MAE,test_meta_NN_bias,test_meta_NN_RMSE,test_meta_NN_MAE,avg_abs_worst_days_test,num_runs,loss_NNTQ,loss_meta
111,2026-01-20 13:26:34.596541,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,552,5,6,4,8,10400.000000,0.078864,0.100000,2000,6,0.036000,48,24,1.000000,0.024000,0.060000,0.016000,0.000000,0.068000,-2.600000,-0.500000,0.180000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.120798,0.173374,0.122448,0.090396,0.039281,0.229031,0.105687,0.260239,0.228294,0.176749,0.713994,2.860500,2.228300,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.113975,1.855400,1.383200,-4.187377,8.284700,4.976700,2.224015,1,23.320000,3.146100
112,2026-01-20 13:31:08.272486,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,16,32,384,5,6,4,8,11600.000000,0.049758,0.200000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.024000,0.000000,0.070000,-2.800000,-0.700000,0.180000,0.008000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.105544,0.146991,0.140966,0.082176,0.043257,0.160808,0.186614,0.205879,0.195268,0.251431,1.080966,3.235800,2.489300,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.164261,1.873700,1.393500,-7.757167,12.757100,8.405100,2.482381,7,18.060000,4.333020
113,2026-01-20 13:35:57.432765,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,4,8,10800.000000,0.038526,0.220000,2000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.008000,0.000000,0.068000,-2.200000,-0.300000,0.180000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.063907,0.078318,0.064192,0.051252,0.015242,0.236068,0.148017,0.191418,0.212414,0.212083,0.418789,2.770800,2.132700,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.098124,1.850300,1.382900,-6.217824,10.551300,6.770900,2.129291,7,12.470000,4.394380
114,2026-01-20 13:36:38.204025,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,4,8,10800.000000,0.018697,0.180000,2000,6,0.036000,48,24,1.000000,0.000000,0.060000,0.000000,0.000000,0.072000,-2.200000,-0.300000,0.180000,0.024000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.103080,0.081849,0.087933,0.066150,0.034443,0.157761,0.150849,0.199141,0.163502,0.328746,0.561281,2.957100,2.286700,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.105424,1.859800,1.391100,-6.143566,11.504900,6.860000,2.282551,1,17.980000,4.147600
115,2026-01-20 13:41:25.588907,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,4,8,12000.000000,0.035492,0.220000,2000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.008000,0.000000,0.066000,-2.000000,-0.600000,0.160000,0.016000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.096284,0.136841,0.102683,0.071136,0.041388,0.157857,0.159377,0.223635,0.261473,0.197656,0.679505,2.827500,2.184600,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.108222,1.848100,1.382300,-6.734575,11.493400,7.385600,2.179193,7,13.640000,4.226640
116,2026-01-20 13:41:55.076554,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,96,600,5,6,4,8,12000.000000,0.036519,0.220000,2000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.008000,0.000000,0.064000,-2.000000,-0.500000,0.160000,0.016000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.051175,0.079327,0.141233,0.096094,0.042011,0.194660,0.186786,0.197523,0.232160,0.188870,1.379405,4.690500,3.564100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.230500,1.984000,1.464700,-7.165752,13.279000,8.051500,3.571641,1,18.820000,4.729200
117,2026-01-20 13:42:36.977859,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,20,32,600,5,6,4,8,11200.000000,0.058691,0.220000,2000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.008000,0.000000,0.066000,-2.300000,-0.600000,0.180000,0.016000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.075629,0.084788,0.054814,0.046593,0.022246,0.192536,0.157542,0.178388,0.255188,0.216345,0.301731,2.821300,2.179000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.108353,1.841900,1.374100,-6.725633,12.679100,7.512300,2.177044,1,14.920000,4.478300
118,2026-01-20 13:47:22.266170,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,4,8,10400.000000,0.030442,0.220000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.000000,0.000000,0.066000,-2.000000,-0.400000,0.160000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.080971,0.087904,0.058434,0.053003,0.019397,0.159636,0.120532,0.241927,0.281001,0.196904,0.566467,3.191100,2.492000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.129486,1.897700,1.423500,-4.840006,7.665200,5.386900,2.488540,7,15.040000,3.864760
120,2026-01-20 13:52:36.102075,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,12,32,336,5,6,3,8,12800.000000,0.023516,0.200000,2000,6,0.036000,48,24,1.000000,0.008000,0.080000,0.008000,0.000000,0.062000,-2.100000,-0.200000,0.180000,0.016000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.060969,-0.026769,-0.045258,-0.044723,-0.055152,0.212933,0.085922,0.213070,0.205772,0.282303,-0.265746,3.191700,2.448100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.120485,1.856500,1.379200,-3.184978,6.395000,3.968000,2.441859,7,15.970000,3.930680
121,2026-01-20 13:53:16.612795,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,360,5,6,4,8,12400.000000,0.038438,0.200000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.008000,0.000000,0.070000,-2.200000,0.100000,0.180000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.117593,0.154915,0.144676,0.109093,0.048807,0.179342,0.116260,0.209884,0.264727,0.229787,0.961073,3.057600,2.382100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.097708,1.846500,1.377100,-4.505737,8.800500,5.401900,2.374927,1,23.190000,3.318800
122,2026-01-20 13:58:04.619459,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,4,8,11200.000000,0.017948,0.220000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.008000,0.000000,0.068000,-2.300000,0.000000,0.180000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.038058,0.041845,-0.017064,0.010209,0.005063,0.203099,0.161375,0.223657,0.208858,0.203011,-0.151388,2.827200,2.184100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.093595,1.853700,1.384800,-7.014586,11.968600,7.738400,2.181130,7,15.210000,4.178560
123,2026-01-20 13:58:43.026552,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,336,5,6,4,8,11600.000000,0.024417,0.200000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.000000,0.000000,0.066000,-2.000000,-0.300000,0.160000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.059396,0.097578,0.063479,0.046415,0.032336,0.245749,0.091089,0.262005,0.211861,0.189296,0.602283,3.411900,2.597800,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.149242,1.907200,1.420400,-3.666395,8.820600,4.650600,2.595051,1,14.820000,3.062500
124,2026-01-20 13:59:23.282099,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,360,5,6,4,8,12000.000000,0.047666,0.240000,2000,6,0.036000,48,24,1.000000,0.008000,0.080000,0.056000,0.000000,0.070000,-2.500000,-0.600000,0.180000,0.032000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.094533,0.156309,0.163343,0.110458,0.047828,0.223644,0.173654,0.198173,0.190709,0.213820,1.210164,3.394300,2.621400,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.132234,1.894700,1.412700,-7.352615,13.794900,8.339300,2.620492,1,22.570000,4.841200
125,2026-01-20 15:15:42.797847,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,408,5,6,4,8,9600.000000,0.031137,0.220000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.016000,0.000000,0.068000,-2.200000,-0.100000,0.200000,0.024000,0.360000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.099401,0.139215,0.125950,0.085618,0.036343,0.191889,0.170948,0.212074,0.247151,0.177938,0.961664,3.384300,2.592000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.163582,1.891100,1.404400,-7.087048,11.748200,7.772100,2.589925,7,16.070000,3.943060
126,2026-01-20 15:16:15.413674,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,20,64,600,5,6,4,8,10800.000000,0.065331,0.200000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.008000,0.000000,0.070000,-2.300000,1.900000,0.160000,0.016000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.084948,0.127612,0.198481,0.129274,0.058037,0.237930,0.139321,0.216162,0.183277,0.223309,1.533016,4.075800,3.101100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.217725,1.923600,1.422900,-5.085483,8.610700,5.927800,3.103110,1,23.350000,3.505100
127,2026-01-20 15:16:54.222471,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,384,5,6,5,7,12800.000000,9.513756,0.200000,2000,6,0.036000,48,24,1.000000,0.072000,0.100000,0.016000,0.000000,0.068000,-2.800000,-0.700000,0.180000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.461135,0.365681,0.171652,-0.035969,-0.166085,0.230989,0.181689,0.214308,0.170622,0.202393,2.300216,9.323200,7.663400,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.238738,2.123000,1.609600,-7.451397,13.174200,8.648300,7.679216,1,84.980000,4.864000
128,2026-01-20 15:17:37.592370,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,4,8,8800.000000,0.001680,0.240000,3500,6,0.036000,36,12,1.000000,0.016000,0.200000,0.016000,0.000000,0.064000,-2.100000,-0.500000,0.160000,0.016000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.091061,0.140907,0.174294,0.118827,0.037203,0.150437,0.174589,0.244298,0.210638,0.220038,1.593557,5.149100,3.933700,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.181905,1.984800,1.463200,-6.690309,12.772900,7.560300,3.944495,1,24.900000,4.507300
129,2026-01-20 15:22:16.145831,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,8,13200.000000,0.021050,0.220000,2000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.008000,0.000000,0.066000,-2.600000,-0.400000,0.200000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.051235,-0.011841,-0.095531,-0.100635,-0.051887,0.178467,0.214178,0.202628,0.178524,0.226205,-0.599115,2.954600,2.345300,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.057292,1.852600,1.390300,-9.686461,14.763000,10.182900,2.341434,7,14.780000,4.321680
130,2026-01-20 15:22:56.264183,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,360,5,6,3,8,12000.000000,0.189669,0.180000,2000,6,0.036000,48,24,1.000000,0.024000,0.080000,0.000000,0.000000,0.042000,-3.000000,-0.200000,0.180000,0.032000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.090883,0.095501,0.051727,0.009378,0.010672,0.204173,0.132464,0.240267,0.201430,0.221666,0.428046,3.217600,2.461200,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.123514,1.866200,1.387100,-5.502856,10.739400,6.123600,2.458875,1,17.020000,3.840500
131,2026-01-20 15:23:35.842132,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,8,13600.000000,0.099119,0.180000,2500,6,0.036000,48,24,1.000000,0.000000,0.060000,0.016000,0.000000,0.072000,-2.400000,-0.800000,0.140000,0.008000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.133321,0.167705,0.105146,0.074252,0.033731,0.188148,0.134396,0.182475,0.234574,0.260407,0.711266,2.848400,2.210600,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.085484,1.851300,1.386900,-5.477583,10.643200,6.485000,2.207380,1,23.720000,3.859300
132,2026-01-20 15:24:15.494266,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,8,14000.000000,0.055049,0.160000,2500,6,0.036000,48,24,1.000000,0.000000,0.060000,0.016000,0.000000,0.072000,-2.700000,-1.000000,0.140000,0.008000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.119136,0.103632,0.044516,0.050006,0.019753,0.174306,0.159211,0.222738,0.218089,0.225657,0.254785,2.772600,2.162000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.123496,1.856600,1.391500,-6.585431,11.827900,7.327500,2.155255,1,19.610000,4.335500
134,2026-01-20 15:25:36.166,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,552,5,6,4,6,11200.000000,0.136097,0.200000,2000,6,0.036000,48,24,1.000000,0.056000,0.120000,0.008000,0.000000,0.070000,-2.500000,-0.600000,0.140000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.069545,0.085529,0.083155,0.046860,0.021059,0.204295,0.146229,0.216784,0.262704,0.169988,0.626041,3.303100,2.535100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.160057,1.882000,1.396000,-5.914946,11.177600,6.655700,2.533555,1,15.540000,4.045300
135,2026-01-20 15:26:16.656930,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,552,5,6,4,7,11600.000000,0.041842,0.220000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.008000,0.000000,0.068000,-2.100000,2.400000,0.120000,0.024000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.081950,0.065705,0.061995,0.035969,0.028419,0.210316,0.128132,0.220934,0.277590,0.163028,0.346450,2.758100,2.134400,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.105426,1.839600,1.373700,-5.040871,8.290600,5.747700,2.128033,1,14.480000,3.419800
136,2026-01-20 15:26:55.963689,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,16,32,528,5,6,4,8,10400.000000,0.120755,0.200000,2500,6,0.036000,48,24,1.000000,0.080000,0.060000,0.000000,0.000000,0.070000,-2.400000,-0.800000,0.100000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.105544,0.146486,0.116008,0.083986,0.039281,0.193542,0.153944,0.238360,0.201434,0.212719,0.835224,3.259600,2.483200,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.147318,1.873000,1.390000,-6.395330,9.887500,6.869700,2.478856,1,21.330000,4.030300
138,2026-01-20 15:28:17.167825,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,480,5,6,3,8,11200.000000,0.027770,0.220000,2000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.008000,0.000000,0.070000,-2.000000,-1.000000,0.140000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.080467,0.093483,0.041696,0.007597,0.028805,0.216423,0.124582,0.210387,0.207737,0.240871,0.280125,3.060200,2.374700,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.138310,1.887100,1.411200,-5.183253,9.280000,5.804400,2.369396,1,15.320000,3.576000
139,2026-01-20 15:28:44.673945,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,20,96,432,5,6,2,5,10800.000000,0.072857,0.240000,2000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.016000,0.000000,0.068000,-2.200000,-0.900000,0.160000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.144450,0.151769,0.174234,0.079624,0.004915,0.289649,0.137912,0.172213,0.199446,0.200780,1.867625,6.073900,4.634200,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.199470,2.031400,1.521100,-4.870769,10.381100,6.202500,4.646212,1,31.190000,3.694100
140,2026-01-20 15:33:01.045434,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,3,6,4,8,12400.000000,0.037091,0.220000,2500,6,0.036000,48,24,1.000000,0.000000,0.060000,0.016000,0.000000,0.072000,-4.300000,-0.700000,0.180000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.037524,-0.010090,-0.009645,-0.008310,-0.005561,0.200574,0.138913,0.213312,0.230242,0.216959,-0.136253,2.779500,2.152300,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.094214,1.818800,1.355700,-5.899054,10.848300,6.522700,2.148176,7,14.400000,4.212680
141,2026-01-20 15:37:51.680687,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,4,8,10400.000000,0.266031,0.200000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.016000,0.000000,0.070000,-2.000000,1.600000,0.140000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.133084,0.167943,0.103811,0.077962,0.043139,0.202568,0.138959,0.230704,0.243701,0.184067,0.681053,2.906500,2.260800,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.126420,1.863800,1.391000,-5.869917,11.465000,6.523700,2.255029,7,14.310000,4.010280
